RISHIROOP,526492
MAKERSL,506919
GOODLUCK,530655
NELCO,504112
WABCOINDIA,533023
RIR,517035
VISESHINFO,532411
MSPL,532650
JAGRAN,532705
AMERISE,531681
CIGNITI,534758
ASHCAP,512247
ABAN,523204
RITCO,542383
INEOSSTYRO,506222
SCANSTL,511672
MERCATOR,526235
ELANTAS,500123
ALFAVIO,531156
RPEL,539837
GNRL,513536
KOVAI,523323
SANWARIA,519260
VRFILMS,542654
GRPLTD,509152
BIGBLOC,540061
LKPSEC,540192
SUPPETRO,500405
GOODRICKE,500166
ORCHIDPHAR,524372
TASTYBIT,519091
20MICRONS,533022
ORCHASP,532271
JYOTHYLAB,532926
ORIENTCQ,506579
VSTIND,509966
DHANBANK,532180
HNDFDS,519126
PROMAX,543375
AUTOAXLES,505010
PILITA,500327
SAMRATPH,530125
NATCAPSUQ,524654
KHADIM,540775
SUVIDHAA,543281
HLEGLAS,522215
CLNINDIA,506390
BALKRISHNA,539251
JAYNECOIND,522285
ANDREWYU,526173
DYNAMATECH,505242
NDTV,532529
NDRAUTO,543214
BHARATGEAR,505688
MORGAN,526237
SHBCLQ,513097
SHIVAMAUTO,532776
SHIVALIK,539148
DHUNTEAIND,538902
SBISENSEX,535276
KGDENIM,500239
AAL,542012
SADBHIN,539346
RUCHISOYA,500368
ASHAPURMIN,527001
SHIVAAGRO,530433
CHAMANSEQ,530307
NILACHAL,502294
AIIL,539177
SHRIRAMEPC,532945
DHUNINV,533336
DML,540811
KRANTI,542459
INDIANACRY,514165
SANSERA,543358
POLYCHMP,526043
TERRASCOPE,513305
ARCHITORG,524640
MEERA,540519
TIPSINDLTD,532375
SWANENERGY,503310
ISFL,526859
CENTUM,517544
MAGNAELQ,517449
ESABINDIA,500133
MAGADHSUGAR,540650
UNIVPHOTO,542933
INDTERRAIN,533329
ITDC,532189
VELJAN,505232
GEECEE,532764
TEXINFRA,505400
LOTUSCHO,523475
BCPL,542057
BIHSPONG,500058
BEEKAY,539018
SURANAT&P,517530
GUJAPOLLO,522217
SKIPPER,538562
SELAN,530075
RPPINFRA,533284
SESHAPAPER,502450
COMCL,534691
INNOVATIVE,541983
ELDEHSG,523329
CHEMCRUX,540395
SMCGLOBAL,543263
INDOSTAR,541336
KRITIIND,526423
VIRATCRA,519457
ANKITMETAL,532870
SIMPLXPAP,533019
SPENCER,542337
PONNIERODE,532460
WINDMACHIN,522029
NAVKARCORP,539332
AMAL,506597
HITTCO,531661
MORGANITE,523160
ANJANI,531223
BPL,500074
NHCFOODS,517554
PREMEXPLQ,526247
PARSVNATH,532780
POWERMECH,539302
MTEDUCARE,534312
FLFL,536507
CELEBRITY,532695
SAKSOFT,590051
CAPACITE,540710
ADCINDIA,523411
VGIL,543241
INDNIPPON,532240
RJKMRFR,513369
BAROEXT,513502
HINDNATGLS,515145
KSL,500235
BIRLATYRES,542932
OMANSH,538537
GARNETINT,512493
MANAKSTELTD,539044
STARTECK,512381
SURYALA,514138
MUNJALAU,520059
MANAKSIA,532932
DECNGOLD,512068
RUSHIL,533470
INTELSOFT,536868
STEELCAS,513517
MEDICAPQ,523144
SVARTCORP,512257
SCTL,539526
BFINVEST,533303
SHARPINV,538212
TVSSRICHAK,509243
SATINDLTD,511076
VOITHPAPR,522122
TDSL,540955
GEPIL,532309
ARMANFIN,531179
CONTROLPR,522295
SWASTIKA,530585
SACHEMT,531869
PUNJLLOYD,532693
BESTAGRO,539660
SUPER,512527
ULTRACAB,538706
XPROINDIA,590013
AQFINTECH,505725
WESTLIFE,505533
GALXBRG,526073
RACE,537785
AANCHALISP,538812
CUBIFIN,511710
HINDADH,514428
EIHAHOTELS,523127
DUCON,534674
ALEXANDER,511463
MUKANDLTD,500460
SASTASUNDR,533259
ZUARI,534742
CLEDUCATE,540403
BRIGHTBR,526731
SGFRL,543391
OMAXE,532880
RAMCOIND,532369
SGL,532730
POEL,539195
KIRLOSBROS,500241
ACGL,505036
VIPCLOTHNG,532613
SHREDIGCEM,502180
SECURKLOUD,512161
RAMRAT,522281
AVAILFC,531310
BLISSGVS,506197
NRAGRINDQ,516082
NECCLTD,534615
ZFSTEERING,505163
TYCHE,532384
WONDERLA,538268
MEDICAMEQ,531146
AVL,540205
CUPID,530843
MBECL,532629
VMART,534976
MAHEPC,523754
DANUBE,540361
JYOTIRES,514448
SMARTLINK,532419
UTTAMSUGAR,532729
SHERVANI,526117
ZUARIGLOB,500780
PILANIINVS,539883
ZIMLAB,541400
PHCAP,500143
TREJHARA,542233
VINDHYATEL,517015
PRAENG,531746
HONDAPOWER,522064
KAKATCEM,500234
BLKASHYAP,532719
GTNINDS,500170
DHANROTO,521216
SHUBHAM,542019
ORIENTABRA,504879
BAPACK,523186
HANSUGAR,537709
RUCHINFRA,509020
FOODSIN,507552
LEENEE,517415
AXELPOLY,513642
MAZDALTD,523792
SUNDARAM,533166
RELHOME,540709
GFLLIMITED,500173
OKPLA,526415
INDSUCR,500319
CANTABIL,533267
LYKISLTD,530689
FEL,523574
ASIIL,502015
AMDIND,532828
RDBRL,533608
ZENITHHE,530665
GROWINGTON,539222
TRITONV,505978
STYLAMIND,526951
RIBATEX,531952
RITES,541556
BRIDGESE,530249
CEINSYSTECH,538734
MTCL,543364
PRADPME,513532
PRESSMN,509077
MARIS,531503
UNISON,538610
LLFICL,540360
COMFINTE,531216
NELCAST,532864
SCANDENT,516110
GAL,533275
UTTAMSTL,513216
PUNJABCHEM,506618
AAIL,530621
TTFL,540726
SEIL,539921
PRERINFRA,531802
DILIGENT,531153
MADRASFERT,590134
PARACABLES,530555
KOTAKNIFTY,537708
ACEWIN,539570
PRIMAPLA,530589
RAGHUSYN,514316
SCHAND,540497
ASTRON,540824
ARUNAHTEL,500016
AREYDRG,524412
ROLTA,500366
ELPROINTL,504000
JBFIND,514034
COSCO,530545
EXCEL,533090
DENISCHEM,537536
DIAMONDYD,540724
EQUIPPP,590057
SPAL,540048
BATLIBOI,522004
AGIIL,539042
POOJA,540727
SINCLAIR,523023
INDOTHAI,533676
RUBYMILLS,503169
HKG,539097
TUTIALKA,506808
VIJSOLX,531069
BCP,537766
KSB,500249
CHANDNIMACH,542627
GENSOL,542851
PENINLAND,503031
EXCELINDUS,500650
ICICITECH,543221
OMKARCHEM,533317
STLSTRINF,513173
JSWHL,532642
MCDHOLDING,532852
CPML,542727
FRANKLIN,539839
ANDHRACEMT,532141
AKSCHEM,524598
CAPRIHANS,509486
JETFREIGHT,543420
ORIRAIL,531859
INDGELA,531253
SPMLINFRA,500402
PDMJEPAPER,539785
GOLDTECH,531439
INFRABEES,543255
TATAYODOGA,504961
ENDURANCE,540153
ARTEMISMED,542919
LINC,531241
TTKHEALTH,507747
SURYODAY,543279
IVC,511208
WATERBASE,523660
SHANTIGEAR,522034
NITTAGELA,506532
LATIMMETAL,505693
TDPOWERSYS,533553
SHREEPUSHK,539334
AVONMORE,511589
SNL,505827
PASUPTAC,500456
JTEKTINDIA,520057
CEBBCO,533272
PIONEEREMB,514300
NILKAMAL,523385
RESONANCE,524218
KISAN,530145
WHEELS,590073
HMVL,533217
DARSHANORNA,539884
ANGEL,541006
FINELINE,517264
INTEGRAEN,505358
PURVA,532891
PANINDIAC,511525
SHREYANIND,516016
BRFL,532678
TATIAGLOB,521228
GBFL,538787
BARTRONICS,532694
SPCAPIT,530289
DUROPLY,516003
ATISHAY,538713
APOLLO,540879
BRAHMINFRA,535693
GOKULAGRO,539725
SAKUMA,532713
BSELINFRA,532123
BANCOINDIA,500039
VISHNU,516072
GEE,504028
USHDI,511736
ROSSELLIND,533168
MEGACOR,531417
BHARATSE,523229
MAANALU,532906
RASIELEC,531233
VIKASWSP,519307
MERCURYLAB,538964
POLYLINK,531454
ASIANTNE,519532
ANUROOP,542865
STHINPA,516108
TI,507205
ASAHISONG,532853
VIVIDIND,524576
AMRAAGRI,531991
FAZE3AUTO,532459
JAIBALAJI,532976
SGRL,540737
SORILINFRA,532679
PTL,509220
HPBL,526717
ZENIFIB,514266
SCPL,540757
ISFT,533181
CENTRUM,501150
EMAMIPAP,533208
SANKHYAIN,532972
VISAGAR,531025
GSAUTO,513059
NSIL,532256
VIVIDHA,506146
CHOLAHLDNG,504973
SABOOSOD,530461
INDIGOPNTS,543258
ITL,522183
SAYAJIIND,540728
BROOKS,533543
PROZONINTU,534675
KREBSBIO,524518
KRYPTONQ,523550
MUTHTFN,511766
VISTARAMAR,538565
RML,532661
BIRLAMONEY,532974
ASHIKACR,590122
HLVLTD,500193
DVL,523736
JCHAC,523398
VIMTALABS,524394
AXISCADES,532395
LKPFIN,507912
UNIVCABLES,504212
INTELLADV,534732
OAL,500078
INDIGRID,540565
ALICON,531147
BENARAS,509438
INDPRUD,501298
SUBROS,517168
PRAVEG,531637
KIRANVYPAR,537750
ASTRAZEN,506820
ALEMBICLTD,506235
BODHTREE,539122
SUCROSA,530883
HERCULES,505720
CGVAK,531489
BIRLACABLE,500060
POLYMED,531768
SHEETAL,530525
PALRED,532521
ISTLTD,508807
HINDHARD,505893
MANGALAM,532637
PTIL,540027
HITECHCORP,526217
MUNJALSHOW,520043
INDRAMEDCO,532150
FMGOETZE,505744
STDBAT,504180
KECL,533193
HUHTAMAKI,509820
MULTIBASE,526169
CTE,532801
AKZOINDIA,500710
NILASPACES,542231
JAGSNPHARM,507789
SOTL,524667
DHOOTIN,526971
MARALOVER,521018
LOYALTEX,514036
VASINFRA,531574
OMNIPOTENT,543400
DIANATEA,530959
BHAGIL,530803
SHK,539450
DHRUV,541302
SXETF,539517
KAYA,539276
SAMKRG,520075
LEHAR,532829
FSC,540798
SHIVAMILLS,540961
BHARATWIRE,539799
IMPAL,590065
MONARCH,511551
SWARAJENG,500407
IZMO,532341
SUPREME,530677
BSL,514045
VISASTEEL,532721
TEXELIN,526638
BCONCEPTS,543442
NETTLINX,511658
MAWANASUG,523371
INSECTICID,532851
TANVI,540332
JAGANLAM,530711
WINSOMTX,514470
KENNAMET,505890
RATHIBAR,532918
PATINTLOG,526381
AVI,539288
SMFIL,513418
BEDMUTHA,533270
GCMSECU,535431
UTLINDS,500426
ODYCORP,531996
NETLINK,509040
HDFCNIFETF,539516
NAGREEKEXP,521109
ICICIB22,540787
BVCL,532916
PANAFIC,538860
SHISHIND,540693
RAWEDGE,541634
ONEGLOBAL,514330
PRAXIS,540901
KAMATHOTEL,526668
ASHIANA,523716
PQIF,540717
SMEL,541799
LPDC,533012
ALKALI,533029
YAARI,533520
AROGRANITE,513729
BAMBINO,519295
GILLETTE,507815
AUTOIND,532797
IGARASHI,517380
SURAJ,518075
SHAHALLOYS,513436
ASCENSIVE,543443
SUNRETAIL,542025
VIKRAMTH,530477
HARDWYN,541276
LOOKS,534422
SHARDA,535602
HIRECT,504036
APCL,518091
MINDSPACE,543217
MURUDCERA,515037
KLBRENG-B,522101
VTMLTD,532893
SALORAINTL,500370
SAKTHIFIN,511066
SICAGEN,533014
THANGAMAYL,533158
AVTNPL,519105
ATVPR,500028
PGFOILQ,526747
SPECFOOD,531982
DCM,502820
GSCLCEMENT,518029
BGJL,540545
AJIL,514394
BNKCAP,500069
ATULAUTO,531795
BTTL,533108
JITFINFRA,540311
GUJSTATFIN,532160
RAMANEWS,500356
KSE,519421
INDAG,509162
FRONTSP,522195
SIDDHA,530439
BHARATAGRI,531862
KAPASHI,512399
IRIS,540735
CORDSCABLE,532941
SAKHTISUG,507315
PRIMEFRESH,540404
BRANDBUCKT,543439
SWARNSAR,526365
VHL,500439
RPIL,526407
CALSOFT,532386
KIFS,535566
GULFPETRO,532543
ROLLT,502448
SUPERSPIN,521180
RPGLIFE,532983
SMSPHARMA,532815
HAZOOR,532467
SDBL,507514
FLEXFO,523672
PSB,533295
ARCHIDPLY,532994
GOCLCORP,506480
FLUIDOM,522017
SUPTANERY,523842
ADFFOODS,519183
SUDTIND-B,521113
DENORA,590031
ESSARSHPNG,533704
SPLIL,532651
HESTERBIO,524669
MORARKFI,511549
HARRMALAYA,500467
MUKTA,535204
RMCL,532692
ROHLTD,532699
AUSOMENT,509009
BABA,532380
DHPIND,531306
TERASOFT,533982
TRANWAY,542923
BENGALT,532230
KRISHNA,504392
PACIFICI,523483
JETMALL,543286
BLSINFOTE,531175
CILSEC,530829
KERALAYUR,530163
ARROWGREEN,516064
AARVEEDEN,514274
FABINO,543444
HALDER,539854
B2BSOFT,531268
MNKALCOLTD,539045
KACHCHH,531778
CAPITALT,511505
LOYAL,539227
JAYBARMARU,520066
BIL,526666
LOVABLE,533343
SMARTFIN,539494
HINDALUMI,531979
PASARI,521080
TRANSCHEM,500422
TTL,514142
ENKEIWHEL,533477
AEL,539196
MODINSU,515008
NOVARTIND,500672
BINDALAGRO,539290
MYSTICELE,535205
KHOOBSURAT,535730
STERTOOLS,530759
PARLEIND,532911
JAYCH,506520
SUPERIOR,539835
MUZALI,539410
AGOL,542579
CIANAGRO,519477
ASHIMASYN,514286
KESARENT,507180
KATRSPG,502933
PRITIKAUTO,539359
HEMORGANIC,524590
NAVKAR,531494
INDICAP,532745
KOKUYOCMLN,523207
BHILSPIN,514272
KAMDHENU,532741
KGPETRO,531609
GGAUTO,531399
JHS,532771
AXISCBGPG,541071
VISTAPH,524711
V2RETAIL,532867
DJML,543193
ARIHANT,531381
JANUSCORP,542924
NTCIND,526723
IMEC,513295
VIDHIING,531717
ORACLECR,539598
SUNILAGR,530953
ZSARACOM,512020
CBPL,542934
CHEMBOND,530871
ENERGYDEV,532219
DONEAR,512519
NATHBIOGEN,537291
COSYN,538922
SCANPGEOM,526544
TMRVL,540210
KALLAM,530201
PANACEABIO,531349
APOLLOFI,512437
JAYAGROGN,524330
THEBYKE,531373
KREONFIN,530139
GOBLIN,542850
DRHABEEB,539267
RISHILASE,526861
KOTHARIPRO,530299
TITANSEC,530045
OMAXAUTO,520021
MMFL,522241
ROYALIND,512047
DEEPENR,532760
BAGFILMS,532507
GCKL,506186
TAMBOLI,533170
SAPPL,538795
POLSON,507645
DICIND,500089
CHDCHEM,539800
MODIRUBBER,500890
UTIQUE,500014
7TEC,532404
HOVS,532761
NIBE,535136
JUPITERIN,534623
CHENFERRO,539011
LAHOTIOV,531842
NETFSENSEX,538683
ARL,542721
VARDMNPOLY,514175
VESUVIUS,520113
VELHO,526755
CEENIK,531119
VISHALBL,539398
IL&FSENGG,532907
MALUPAPER,532728
FRSHTRP,530077
SANDUPHQ,524703
FLORATX,530705
THEINVEST,530023
NICCOPAR,526721
FMNL,533296
SIMBHALS,539742
BIOFILCHEM,524396
PNC,532387
BOMOXY-B1,509470
SCOOBEEDAY,531234
VANTABIO,540729
VIVIDM,542046
KKALPANAIND,526409
SIMMOND,507998
SHYMINV,505515
EIMCOELECO,523708
GSS,532951
TRIOMERC,534755
INDTONER,523586
CONTILI,531067
SUNCLAYLTD,520056
UNIPHOS,500429
SHILGRAVQ,513709
VERITAS,512229
SKMEGGPROD,532143
KHAITANLTD,590068
GTNTEX,532744
MOHITPPR,530169
NEOINFRA,514332
BAFNAPHARM,532989
SURYALAXMI,521200
GARNET,526727
SHEMAROO,538685
CAPPIPES,538817
HDIL,532873
ADITYASP,521141
ALPHALOGIC,542770
PALMJEWELS,541444
SURAJLTD,531638
MARBU,523566
SAMOR,543376
SUNDARMFIN,590071
HITECHGEAR,522073
SAVERA,512634
INDIAHOME,530979
NATRAJPR,530119
GANESHHOUC,526367
COCHINM,513353
SRIKPRIND,514442
NEWLIGHT,540243
SUNEDISON,531260
PRISMMEDI,512217
BELLACASA,539399
GET&D,522275
IPRINGLTD,523638
BIMETAL,505681
AGRITECH,537292
WFL,543449
SVRL,543373
UMANGDAIR,500231
CORNE,530755
DWL,540695
GENCON,539407
JENBURPH,524731
HINDCOMPOS,509635
SAHLIBHFI,511754
IVP,507580
TPLPLAST,526582
MADHUCON,531497
DHAMPURE,531923
EASTWEST,540006
LGBFORGE,533007
VIDLI-RE,750695
ICICILOVOL,540612
STARLENT,540492
NIHARINF,531083
VALIANT,526775
PRIMESECU,500337
SAMBANDAM,521240
ZSVARAJT,503624
SOLIMAC,522152
SYSCHEM,531173
ASHSI,526847
TIIL,532804
CNOVAPETRO,533407
ALBERTDA,524075
SMLISUZU,505192
KANPRPLA,507779
ANSALAPI,500013
CENTEXT,500083
PANCARBON,508941
PRITHVIEXCH,531688
WINPRO,531337
GODAVARI,530317
ESSARSEC,533149
AKCAPIT,530499
AMRAPLIN,526241
BLBLIMITED,532290
COMPUSOFT,532339
KFBL,507474
MUL,539219
VETO,539331
NATHIND,502587
NXTDIGITAL,500189
NARAYANI,540080
SIMPLEXCAS,513472
PYXISFIN,534109
GRAVISSHO,509546
UTISENSETF,539312
RTSPOWR,531215
WEPSOLN,532373
TIL,505196
KELENRG,506528
PARAMONE,531364
PARSHINV,511702
SURYVANSP,514140
CHOWGULSTM,501833
VGCL,538732
DUNCANENG,504908
NITCO,532722
ABANSENT,512165
ORTINLAABS,539287
RAJNISH,541601
RGRL,519191
METROGLOBL,500159
SHREERAMA,532310
MEDINOV,526301
NAVODAYENT,543305
MAXIMUS,540401
ANIKINDS,519383
KANELIND,500236
KBSINDIA,530357
TIAANC,540108
HITECH,543411
SAUMYA,539218
GALACTICO,542802
RAMASIGNS,515127
HMT,500191
HBSTOCK,532216
TANTIACONS,532738
LAFFANSQ,524522
ICICIM150,542921
7SEASL,540874
INCREDIBLE,538365
VMS,533427
VALSONQ,530459
SWELECTES,532051
EASTSILK,590022
GOKUL,532980
GOYALASS,530663
SAMPRE,530617
LORDSCHLO,500284
LAMBODHARA,590075
ZODIACVEN,503641
YOGISUNG,522209
SEAMECLTD,526807
CAMEXLTD,524440
JSLINDL,504080
VIVOBIOT,511509
OONE,535657
SHETR,526137
SIELFNS,532217
NARPROP,531416
CONTPTR,523232
WEIZMANIND,523011
CONART,522231
JK AGRI,536493
MAXINDIA,543223
ICRA,532835
AXISCBDPD,541070
BMAL,535279
VINCOFE,538920
FRASER,539032
SML,539378
VOLTAMP,532757
SRAMSET,531359
DYNAMIND,524818
REMSONSIND,530919
FOSECOIND,500150
JYOTI,504076
POLYTEX,512481
JONJUA,542446
EMERALD,538882
GLOBALVECT,532773
GANDHITUBE,513108
INDBANK,511473
UNIVSTAR,524408
KILITCH,524500
EMAMIREAL,533218
DAMOINDUS,521220
UNIABEXAL,504605
NAGPI,532362
PLASTIBLEN,523648
MASL,534563
ARFIN,539151
YASHCHEM,539939
VIVANTA,541735
LYPSAGEMS,534532
PATINTPP,890159
NATHUEC,531834
ADORMUL,523120
PML,539113
IMAGICAA,539056
KTKSENSEX,532985
RAMGOPOLY,514223
PRATIKSH,531257
SPICEISL,526827
JISLDVREQS,570004
JINDHOT,507981
BALFC,511724
JOINDRE,531861
MAGNUM,532896
PORWAL,532933
OASISEC,512489
CORPOCO,526737
HRYNSHP,526931
KHANDSE,531892
SLSTLQ,521161
ICICIBANKP,542758
ADVAIT,543230
ACEMEN,539661
WALCHPF,501370
UHZAVERI,541338
ZODIACLOTH,521163
ELNET,517477
GAYATRIBI,524564
SHAQUAK,531925
REPRO,532687
INNOVTEC,523840
LANCORHOL,509048
LACTOSE,524202
SVAMSOF,523722
DUTRON,517437
CWD,543378
ICICINV20,539945
JAYSYN,506910
ADORWELD,517041
SHALIWIR,532455
TRANSCOR,532410
MEHAI,540730
STEL,533316
VRL,538634
INDOCITY,532100
MOLDTEK,526263
ATFL,500215
STARLITE,517548
AHLUCONT,532811
SPS,538402
FELDVR,570002
NIESSPL,542847
RAJPACK,530111
VEERHEALTH,511523
PREMCO,530331
ICICIBANKN,542730
MMRUBBR-B,509196
BHAGYNAGAR,512296
JOONKTOLL,538092
SURYAAMBA,533101
TIRUSTA,524582
MAHASTEEL,513554
NDASEC,511535
BESTEAST,508664
CMI,517330
EMMESSA,524768
INNOCORP,531929
BDH,524828
GUJCRAFT,526965
KRL,512329
SCAPDVR,570005
SAGARSOFT,540143
SGIL,541929
CINELINE,532807
TRESCON,532159
RIDDHI,524480
SEYAIND,524324
IISL,540134
DHABRIYA,538715
KICL,533302
NEAGI,508670
BLUECHIPT,506981
SHAWGELTIN,526739
KANCOTEA,541005
ECOBOAR,523732
INOVSYNTH,533315
EXPOGAS,526614
SIL,530017
MODAIRY,519287
WARRENTEA,508494
KANORICHEM,506525
PPAP,532934
QUINT,539515
VINEETLAB,543298
GOLDENTOBC,500151
UCALFUEL,500464
THAKDEV,526654
EIKO,540204
PEETISEC,531352
SHRIDINE,503804
SHIVTEX,511108
TFL,532812
OZONEWORLD,539291
SALONACOT,590056
ARNOLD,537069
CCHHL,526550
JUMBO,516078
LCCINFOTEC,532019
AANANDALAK,539096
IFGLEXPOR,540774
RADIOCITY,540366
MAESGETF,543246
DEL,542679
NLFL,531212
ANJANIFOODS,511153
YUKEN,522108
REVATHI,505368
BANARBEADS,526849
GEMSI,531137
BANG,532946
RDBRIL,533285
UTIBANKETF,543226
GLOBUSCON,526025
DSPNEWETF,543388
PANTH,539143
JTAPARIA,538539
TECHIN,526576
DAIKAFFI,530825
NITINFIRE,532854
RELTD,504341
BNALTD,508136
KAYPOWR,530255
AMCOIND,530133
MRO-TEK,532376
BCCFUBA,517246
TARMAT,532869
SOURCENTRL,531398
ASPIRA,540788
MATRIMONY,540704
TIRSARJ,531814
HBPOR,532333
ISHITADR,524400
NATFIT,531289
NIPPOBATRY,504058
RAJABAH,503127
SBLI,543366
AXISTECETF,543347
MODWOOL,503772
SODFC,511571
RICHAIND,532766
HINFLUR,524013
METSL,538401
SUNLOC,537253
ANSALHSG,507828
KAMANWALA,511131
UDAYJEW,539518
ONELIFECAP,533632
BPLPHARMA,541096
ARCHIES,532212
NATPLAS,526616
MODISNME,506261
TRF,505854
MIL,539938
WAAREE,539337
SOMICONV,533001
SETCO,505075
BANARISUG,500041
SRINACHA,521234
UNITEDTE,521188
INDIANCARD,509692
CYBELEIND,531472
EVANS,542668
HOTLSILV,532145
GUJHOTE,507960
VEERENRGY,503657
VIPUL,511726
SPACEINCUBA,541890
VEERGIL-RE,750693
DEVHARI,539197
PARVATI,541347
GALLISPAT,533265
LESHAIND,533602
EVERLON,514358
GCSL,543324
FLEXITUFF,533638
MOHITE,532140
OMNIAX,532340
ALFREDHE,505216
SHANGAR,540259
CTL,538476
WAGEND,503675
RAPICUT,500360
TCFCFINQ,532284
CIL,538786
COUNCODOS,531624
GALLANTT,532726
SMIFS,508905
PRECISIO,517258
ADISHAKTI,543377
SVGLOBAL,535621
PREMIER,500540
SYSTMTXC,526506
SSLEL,532879
MARATHON,503101
ARAVALIS,512344
SRD,542232
KRIINFRA,533482
CHOKSILA,526546
COMPEAU,531041
UPSURGE,531390
KANSHST,513456
INSILCO,500211
BEEYU,532645
ELEMARB,526705
TCPLPACK,523301
GGPL,539228
GIANLIFE,542918
BRPL,538546
CUBEXTUB,526027
INDSWFTLTD,524652
PREMIERPOL,514354
FIRSTFIN,532379
HAVISHA,531322
SUPERTEX,526133
WINSOMBR,526471
SHARP,523449
PATSPINLTD,514326
SAMTEX,521206
SHREYASI,526335
MOHITIND,531453
RSDFIN,539875
GETALONG,543372
GKB,533212
BAMPSL,531591
SHRDAIS,513548
BBOX,500463
PROFINC,511557
KRRAIL,514360
MACPLASQ,523248
POLYSPIN,539354
SHIVA,539593
JAGAJITIND,507155
FORINTL,530213
AMTL,534612
NAGREEKCAP,532895
PHOENIXTN,537839
BKMINDST,539043
ICLORGANIC,542935
NIEHSPD,542839
JJFINCOR,523062
SEPOWER,534598
RVHL,543251
KAARYAFSL,540756
JETKINGQ,517063
ASHNOOR,507872
08GPG,543150
STARLIT,538733
REMLIFE,539561
TIJARIA,533629
BHAGYAPROP,540621
RITESHIN,519097
KRETTOSYS,531328
SBFL,521131
RMC,540358
ACML,540146
ADVIKCA,539773
CANOPYFIN,539304
ATAM,543236
TIGLOB,522294
GRANDFONRY,513343
ZDHJERK,531043
CMMHOSP,523489
WANBURY,524212
CRANESSOFT,512093
ISLCONSUL,511609
AUSTENG,522005
3PLAND,516092
NIKSTECH,543282
KIRLOSIND,500243
CATVISION,531158
ANJANIFIN,531878
PADMALAYAT,532350
LINKPH,524748
DELTAMAGNT,504286
ADJIA,543269
DOLFIN,542013
UTINEXT50,540669
IFINSER,539692
SRGHFL,534680
PUNJCOMMU,500346
YASHMGM,511601
USGTECH,532402
GUJTERC,524314
DAULAT,530171
RODIUM,531822
BINNYMILLS,535620
YUG,540550
NETFSNX150,542747
JAINCO,526865
PCS,517119
CHORDIA,519475
VICEROY,523796
MUKTAARTS,532357
NATCAPSPP,890161
MAINFRA,531540
BHASKAGR,524534
STARCOM,531616
GALAGEX,531911
NOIDATOLL,532481
GAGAN,524624
CHOKSI,530427
ARCEEIN,520121
MADHUDIN,515059
ADMANUM,511359
MISHKA,539220
HUIL,539984
TNTELE,523419
UTINIFTETF,539313
INDOUS,541304
INTSTOIL,530259
CINEVISTA,532324
MINOLTAF,532164
INCON,531594
OROSMITHS,531626
NARBADA,519455
VITESSE,540823
RTFL,538611
COROENGG,533167
IYKOTHITE,522245
PICCASUG,507498
ASTAR,531847
FORTISMLR,523696
VBCFERROQ,513005
HATHWAYB,509073
OLYMPTX,521105
KABSON,524675
INDXTRA,524614
SPENTA,526161
PODARPIGQ,524570
CANDC,532813
GILLANDERS,532716
ETIL,538708
DODLA,543306
LICNETFSEN,539487
IL&FSTRANS,533177
ELIXIR,531278
SW1,503659
INVPRECQ,504786
UNISTRMU,532035
PHOENXINTL,526481
JINDCAP,530405
SPSL,533110
MERCANTILE,538942
SUYOG,537259
SETFSN50,541972
SUNCITYSY,530795
KOBO,531541
DHARSUGAR,507442
MYSORPETRO,506734
PREMSYN,509835
AML,540923
CONCORD,538965
SUPREMEINF,532904
MOM100,536960
SETFBSE100,539031
GANGAPHARM,539680
SALAUTO,539353
SRMCL,521178
SCOOTER,505141
POOJAENT,532011
NIESSPM,542848
AXISCCGPG,542247
JAMESWARREN,538564
ECOM,531533
ZENLABS,530697
MAHAANF,519612
YAANENT,538521
SETUINFRA,533605
DIVSHKT,526315
VSFPROJ,519331
DECCAN,542248
PVP,517556
INDCEMCAP,511355
JRFOODS,530915
CIFL,530879
THEMISMED,530199
CYBERMEDIA,532640
POONADAL,519359
ZWELCAST,504988
CITADEL,502445
EASTRED,531346
KIMIABL,530313
STRATMONT,530495
ALSL,535916
HEXATRADEX,534328
SYMBIOX,539278
GOPAIST,531913
SKYLMILAR,505650
KEYCORP,507948
IMCAP,511628
PADMAIND,526905
KTIL,533289
KAUSHALYA,532925
ORIENTTR,531512
ATLANTA,532759
SAGARPROD,532092
GLANCE,531199
RAYALEMA,526640
RAAJMEDI,524502
SHARDUL,512393
PIONRINV,507864
KLRFM,507598
TAIIND,519483
SANTETX,514280
MKTCREAT,526891
UNITINT,531867
CSURGSU,531380
SHESHAINDS,539111
ICICI500,541313
NPRFIN,530127
ALFAICA,530973
LADDERUP,530577
UVDRHOR,522091
1STCUS,511122
MODIPON,503776
CHEMOPH,506365
SHINDL,519397
ASITCFIN,530723
ASINPET,524434
RAINBOWF,531694
UGARSUGAR,530363
AADIIND,530027
SULABEN,508969
KPT,505299
MAFSETF,543323
CREATIVE,539527
ICICINF100,537008
SKL,540269
ASHIS,513401
PODDAR,523628
MORARJEE,532621
MEFCOMCAP,531176
HIMFIBP,514010
REGENTRP,512624
ASHNI,541702
AMFORG,513117
MAITRI,513430
MDRNSTL,513303
SEASONST,514264
KEERTHI,518011
ROOPAIND,530991
CLIOINFO,530839
ENTRINT,526574
SYBLY,531499
RAJKSYN,514028
MSRINDIA,508922
FGP,500142
TRIJAL,531658
ORIENTALTL,532817
QUANTBUILD,538596
MEGRISOFT,539012
ARSSINFRA,533163
TARAPUR,533203
GITARENEW,539013
OCTAL,538894
